"","time","runoff"
"28417",2000-10-19,1.175
"28418",2000-10-20,1.154
"28419",2000-10-21,1.085
"28420",2000-10-22,1.062
"28421",2000-10-23,1.071
"28422",2000-10-24,1.048
"28423",2000-10-25,1.054
"28424",2000-10-26,1.199
"28425",2000-10-27,1.491
"28426",2000-10-28,1.191
"28427",2000-10-29,1.115
"28428",2000-10-30,1.11
"28429",2000-10-31,1.96
"28430",2000-11-01,1.522
"28431",2000-11-02,1.22
"28432",2000-11-03,2.132
"28433",2000-11-04,3.017
"28434",2000-11-05,1.917
"28435",2000-11-06,1.682
"28436",2000-11-07,1.549
"28437",2000-11-08,1.357
"28438",2000-11-09,1.23
"28439",2000-11-10,1.208
"28440",2000-11-11,1.184
"28441",2000-11-12,1.147
"28442",2000-11-13,1.123
"28443",2000-11-14,2.08
"28444",2000-11-15,2.007
"28445",2000-11-16,1.565
"28446",2000-11-17,2.966
"28447",2000-11-18,3.293
"28448",2000-11-19,2.434
"28449",2000-11-20,2.936
"28450",2000-11-21,3.23
"28451",2000-11-22,2.779
"28452",2000-11-23,2.829
"28453",2000-11-24,2.736
"28454",2000-11-25,2.378
"28455",2000-11-26,2.51
"28456",2000-11-27,2.46
"28457",2000-11-28,3.201
"28458",2000-11-29,2.597
"28459",2000-11-30,2.154
"28460",2000-12-01,1.939
"28461",2000-12-02,1.812
"28462",2000-12-03,1.719
"28463",2000-12-04,1.644
"28464",2000-12-05,1.538
"28465",2000-12-06,1.499
"28466",2000-12-07,1.543
"28467",2000-12-08,1.667
"28468",2000-12-09,2.037
"28469",2000-12-10,1.801
"28470",2000-12-11,1.688
"28471",2000-12-12,1.485
"28472",2000-12-13,1.444
"28473",2000-12-14,1.406
"28474",2000-12-15,4.257
"28475",2000-12-16,2.639
"28476",2000-12-17,2.142
"28477",2000-12-18,1.884
"28478",2000-12-19,1.72
"28479",2000-12-20,1.7
"28480",2000-12-21,1.626
"28481",2000-12-22,1.53
"28482",2000-12-23,1.437
"28483",2000-12-24,1.383
"28484",2000-12-25,1.435
"28485",2000-12-26,1.523
"28486",2000-12-27,1.401
"28487",2000-12-28,1.471
"28488",2000-12-29,1.406
"28489",2000-12-30,1.344
"28490",2000-12-31,1.258
"28491",2001-01-01,1.258
"28492",2001-01-02,4.098
"28493",2001-01-03,4.466
"28494",2001-01-04,2.833
"28495",2001-01-05,2.447
"28496",2001-01-06,9.79
"28497",2001-01-07,8.816
"28498",2001-01-08,7.529
"28499",2001-01-09,6.677
"28500",2001-01-10,4.735
"28501",2001-01-11,4.117
"28502",2001-01-12,5.475
"28503",2001-01-13,4.801
"28504",2001-01-14,3.516
"28505",2001-01-15,2.949
"28506",2001-01-16,2.579
"28507",2001-01-17,2.411
"28508",2001-01-18,2.314
"28509",2001-01-19,2.184
"28510",2001-01-20,2.112
"28511",2001-01-21,2.013
"28512",2001-01-22,1.961
"28513",2001-01-23,2.78
"28514",2001-01-24,4.734
"28515",2001-01-25,5.589
"28516",2001-01-26,3.917
"28517",2001-01-27,2.959
"28518",2001-01-28,2.546
"28519",2001-01-29,2.329
"28520",2001-01-30,2.187
"28521",2001-01-31,2.052
"28522",2001-02-01,1.975
"28523",2001-02-02,1.822
"28524",2001-02-03,1.863
"28525",2001-02-04,4.216
"28526",2001-02-05,3.024
"28527",2001-02-06,2.549
"28528",2001-02-07,2.438
"28529",2001-02-08,2.514
"28530",2001-02-09,2.565
"28531",2001-02-10,2.15
"28532",2001-02-11,1.95
"28533",2001-02-12,1.636
"28534",2001-02-13,1.708
"28535",2001-02-14,1.585
"28536",2001-02-15,1.52
"28537",2001-02-16,1.465
"28538",2001-02-17,1.402
"28539",2001-02-18,1.32
"28540",2001-02-19,1.249
"28541",2001-02-20,1.234
"28542",2001-02-21,1.238
"28543",2001-02-22,1.248
"28544",2001-02-23,1.357
"28545",2001-02-24,1.333
"28546",2001-02-25,1.232
"28547",2001-02-26,1.227
"28548",2001-02-27,1.191
"28549",2001-02-28,1.197
"28550",2001-03-01,1.191
"28551",2001-03-02,1.253
"28552",2001-03-03,3.04
"28553",2001-03-04,10.136
"28554",2001-03-05,13.154
"28555",2001-03-06,6.266
"28556",2001-03-07,5.795
"28557",2001-03-08,6.685
"28558",2001-03-09,8.826
"28559",2001-03-10,6.015
"28560",2001-03-11,7.712
"28561",2001-03-12,15.667
"28562",2001-03-13,16.107
"28563",2001-03-14,13.125
"28564",2001-03-15,8.025
"28565",2001-03-16,6.623
"28566",2001-03-17,6.466
"28567",2001-03-18,6.667
"28568",2001-03-19,5.512
"28569",2001-03-20,4.863
"28570",2001-03-21,15.496
"28571",2001-03-22,16.352
"28572",2001-03-23,9.026
"28573",2001-03-24,8.109
"28574",2001-03-25,9.456
"28575",2001-03-26,9.083
"28576",2001-03-27,6.813
"28577",2001-03-28,5.525
"28578",2001-03-29,5.179
"28579",2001-03-30,5.113
"28580",2001-03-31,4.475
"28581",2001-04-01,4.048
"28582",2001-04-02,3.589
"28583",2001-04-03,3.272
"28584",2001-04-04,4.444
"28585",2001-04-05,5.85
"28586",2001-04-06,4.457
"28587",2001-04-07,6.964
"28588",2001-04-08,5.141
"28589",2001-04-09,5.562
"28590",2001-04-10,12.851
"28591",2001-04-11,8.139
"28592",2001-04-12,6.998
"28593",2001-04-13,5.55
"28594",2001-04-14,4.624
"28595",2001-04-15,4.894
"28596",2001-04-16,7.889
"28597",2001-04-17,5.945
"28598",2001-04-18,4.844
"28599",2001-04-19,4.866
"28600",2001-04-20,5.154
"28601",2001-04-21,5.793
"28602",2001-04-22,6.424
"28603",2001-04-23,5.775
"28604",2001-04-24,5.552
"28605",2001-04-25,9.928
"28606",2001-04-26,10.476
"28607",2001-04-27,7.101
"28608",2001-04-28,7.065
"28609",2001-04-29,6.735
"28610",2001-04-30,6.215
"28611",2001-05-01,5.652
"28612",2001-05-02,5.748
"28613",2001-05-03,5.474
"28614",2001-05-04,4.882
"28615",2001-05-05,4.789
"28616",2001-05-06,4.997
"28617",2001-05-07,5.079
"28618",2001-05-08,4.178
"28619",2001-05-09,4.05
"28620",2001-05-10,4.23
"28621",2001-05-11,4.305
"28622",2001-05-12,3.771
"28623",2001-05-13,3.659
"28624",2001-05-14,4.247
"28625",2001-05-15,5.796
"28626",2001-05-16,4.27
"28627",2001-05-17,4.714
"28628",2001-05-18,6.746
"28629",2001-05-19,4.123
"28630",2001-05-20,3.24
"28631",2001-05-21,3.021
"28632",2001-05-22,3.066
"28633",2001-05-23,2.836
"28634",2001-05-24,3.442
"28635",2001-05-25,4.579
"28636",2001-05-26,2.94
"28637",2001-05-27,2.654
"28638",2001-05-28,2.549
"28639",2001-05-29,2.477
"28640",2001-05-30,2.375
"28641",2001-05-31,2.532
"28642",2001-06-01,2.338
"28643",2001-06-02,2.193
"28644",2001-06-03,5.403
"28645",2001-06-04,2.777
"28646",2001-06-05,2.204
"28647",2001-06-06,3.828
"28648",2001-06-07,2.63
"28649",2001-06-08,2.934
"28650",2001-06-09,17.737
"28651",2001-06-10,14.413
"28652",2001-06-11,12.598
"28653",2001-06-12,6.83
"28654",2001-06-13,7.714
"28655",2001-06-14,7.324
"28656",2001-06-15,6.811
"28657",2001-06-16,14.45
"28658",2001-06-17,10.563
"28659",2001-06-18,9.212
"28660",2001-06-19,7.622
"28661",2001-06-20,5.6
"28662",2001-06-21,4.547
"28663",2001-06-22,3.765
"28664",2001-06-23,3.164
"28665",2001-06-24,2.867
"28666",2001-06-25,2.614
"28667",2001-06-26,2.383
"28668",2001-06-27,5.766
"28669",2001-06-28,10.909
"28670",2001-06-29,6.651
"28671",2001-06-30,4.246
"28672",2001-07-01,3.645
"28673",2001-07-02,2.996
"28674",2001-07-03,2.76
"28675",2001-07-04,2.593
"28676",2001-07-05,2.47
"28677",2001-07-06,2.337
"28678",2001-07-07,4.101
"28679",2001-07-08,2.776
"28680",2001-07-09,2.376
"28681",2001-07-10,2.069
"28682",2001-07-11,1.935
"28683",2001-07-12,1.854
"28684",2001-07-13,3.865
"28685",2001-07-14,2.552
"28686",2001-07-15,9.558
"28687",2001-07-16,20.498
"28688",2001-07-17,7.081
"28689",2001-07-18,6.163
"28690",2001-07-19,4.637
"28691",2001-07-20,4.864
"28692",2001-07-21,3.752
"28693",2001-07-22,3.073
"28694",2001-07-23,2.883
"28695",2001-07-24,2.718
"28696",2001-07-25,2.35
"28697",2001-07-26,2.176
"28698",2001-07-27,2.228
"28699",2001-07-28,2.144
"28700",2001-07-29,1.956
"28701",2001-07-30,1.833
"28702",2001-07-31,1.75
"28703",2001-08-01,1.681
"28704",2001-08-02,1.697
"28705",2001-08-03,1.994
"28706",2001-08-04,2.473
"28707",2001-08-05,1.964
"28708",2001-08-06,1.737
"28709",2001-08-07,1.706
"28710",2001-08-08,2.377
"28711",2001-08-09,1.965
"28712",2001-08-10,2.329
"28713",2001-08-11,1.783
"28714",2001-08-12,1.609
"28715",2001-08-13,1.519
"28716",2001-08-14,1.446
"28717",2001-08-15,1.408
"28718",2001-08-16,1.38
"28719",2001-08-17,1.326
"28720",2001-08-18,1.313
"28721",2001-08-19,1.458
"28722",2001-08-20,3.056
"28723",2001-08-21,2.09
"28724",2001-08-22,1.489
"28725",2001-08-23,1.373
"28726",2001-08-24,1.297
"28727",2001-08-25,1.251
"28728",2001-08-26,1.222
"28729",2001-08-27,1.19
"28730",2001-08-28,1.158
"28731",2001-08-29,1.155
"28732",2001-08-30,1.55
"28733",2001-08-31,1.451
"28734",2001-09-01,2.373
"28735",2001-09-02,1.739
"28736",2001-09-03,1.362
"28737",2001-09-04,5.247
"28738",2001-09-05,6.057
"28739",2001-09-06,2.736
"28740",2001-09-07,3.3
"28741",2001-09-08,2.452
"28742",2001-09-09,8.944
"28743",2001-09-10,4.211
"28744",2001-09-11,2.684
"28745",2001-09-12,2.183
"28746",2001-09-13,1.963
"28747",2001-09-14,2.143
"28748",2001-09-15,1.982
"28749",2001-09-16,2.2
"28750",2001-09-17,4.777
"28751",2001-09-18,3.067
"28752",2001-09-19,2.296
"28753",2001-09-20,2.053
"28754",2001-09-21,4.41
"28755",2001-09-22,2.589
"28756",2001-09-23,2.531
"28757",2001-09-24,3.701
"28758",2001-09-25,3.388
"28759",2001-09-26,3.799
"28760",2001-09-27,2.722
"28761",2001-09-28,2.353
"28762",2001-09-29,2.137
"28763",2001-09-30,2.365
"28764",2001-10-01,2.067
"28765",2001-10-02,1.812
"28766",2001-10-03,1.72
"28767",2001-10-04,2.135
"28768",2001-10-05,1.798
"28769",2001-10-06,1.69
"28770",2001-10-07,2.877
"28771",2001-10-08,2.409
"28772",2001-10-09,2.202
"28773",2001-10-10,1.887
"28774",2001-10-11,1.731
"28775",2001-10-12,1.66
"28776",2001-10-13,1.627
"28777",2001-10-14,1.571
"28778",2001-10-15,1.529
"28779",2001-10-16,1.476
"28780",2001-10-17,1.441
"28781",2001-10-18,1.398
"28782",2001-10-19,1.341
"28783",2001-10-20,1.321
"28784",2001-10-21,1.325
"28785",2001-10-22,1.426
"28786",2001-10-23,1.422
"28787",2001-10-24,1.847
"28788",2001-10-25,1.597
"28789",2001-10-26,1.411
"28790",2001-10-27,1.309
"28791",2001-10-28,1.252
"28792",2001-10-29,1.225
"28793",2001-10-30,1.196
"28794",2001-10-31,1.331
"28795",2001-11-01,2.927
"28796",2001-11-02,1.524
"28797",2001-11-03,1.347
"28798",2001-11-04,1.28
"28799",2001-11-05,1.239
"28800",2001-11-06,1.185
"28801",2001-11-07,1.493
"28802",2001-11-08,2.496
"28803",2001-11-09,2.882
"28804",2001-11-10,1.962
"28805",2001-11-11,1.751
"28806",2001-11-12,1.661
"28807",2001-11-13,1.529
"28808",2001-11-14,1.557
"28809",2001-11-15,1.434
"28810",2001-11-16,1.371
"28811",2001-11-17,1.344
"28812",2001-11-18,1.345
"28813",2001-11-19,1.311
"28814",2001-11-20,1.219
"28815",2001-11-21,1.174
"28816",2001-11-22,1.178
"28817",2001-11-23,1.694
"28818",2001-11-24,1.338
"28819",2001-11-25,1.365
"28820",2001-11-26,1.682
"28821",2001-11-27,1.704
"28822",2001-11-28,1.816
"28823",2001-11-29,1.892
"28824",2001-11-30,9.578
"28825",2001-12-01,7.467
"28826",2001-12-02,4.309
"28827",2001-12-03,3.042
"28828",2001-12-04,2.506
"28829",2001-12-05,2.511
"28830",2001-12-06,2.542
"28831",2001-12-07,1.974
"28832",2001-12-08,1.743
"28833",2001-12-09,1.613
"28834",2001-12-10,1.52
"28835",2001-12-11,1.451
"28836",2001-12-12,1.397
"28837",2001-12-13,1.328
"28838",2001-12-14,1.162
"28839",2001-12-15,1.171
"28840",2001-12-16,1.17
"28841",2001-12-17,1.134
"28842",2001-12-18,1.103
"28843",2001-12-19,1.1
"28844",2001-12-20,1.088
"28845",2001-12-21,1.067
"28846",2001-12-22,1.072
"28847",2001-12-23,1.059
"28848",2001-12-24,1.01
"28849",2001-12-25,1.052
"28850",2001-12-26,1.134
"28851",2001-12-27,1.026
"28852",2001-12-28,1.209
"28853",2001-12-29,2.615
"28854",2001-12-30,4.042
"28855",2001-12-31,1.922
"28856",2002-01-01,1.481
"28857",2002-01-02,1.212
"28858",2002-01-03,1.176
"28859",2002-01-04,1.216
"28860",2002-01-05,1.145
"28861",2002-01-06,1.1
"28862",2002-01-07,1.096
"28863",2002-01-08,1.054
"28864",2002-01-09,1.025
"28865",2002-01-10,0.989
"28866",2002-01-11,0.987
"28867",2002-01-12,1.002
"28868",2002-01-13,0.973
"28869",2002-01-14,0.955
"28870",2002-01-15,0.957
"28871",2002-01-16,0.944
"28872",2002-01-17,0.928
"28873",2002-01-18,0.927
"28874",2002-01-19,0.907
"28875",2002-01-20,0.905
"28876",2002-01-21,0.921
"28877",2002-01-22,0.936
"28878",2002-01-23,0.929
"28879",2002-01-24,2.947
"28880",2002-01-25,1.777
"28881",2002-01-26,1.861
"28882",2002-01-27,2.821
"28883",2002-01-28,3.294
"28884",2002-01-29,2.096
"28885",2002-01-30,1.663
"28886",2002-01-31,1.527
"28887",2002-02-01,1.447
"28888",2002-02-02,1.394
"28889",2002-02-03,1.334
"28890",2002-02-04,1.292
"28891",2002-02-05,1.259
"28892",2002-02-06,3.4
"28893",2002-02-07,4.25
"28894",2002-02-08,2.852
"28895",2002-02-09,3.129
"28896",2002-02-10,3.696
"28897",2002-02-11,2.494
"28898",2002-02-12,2.123
"28899",2002-02-13,1.887
"28900",2002-02-14,1.721
"28901",2002-02-15,1.548
"28902",2002-02-16,1.439
"28903",2002-02-17,1.379
"28904",2002-02-18,1.3
"28905",2002-02-19,1.274
"28906",2002-02-20,1.258
"28907",2002-02-21,2.132
"28908",2002-02-22,1.641
"28909",2002-02-23,2.277
"28910",2002-02-24,2.408
"28911",2002-02-25,2.124
"28912",2002-02-26,2.049
"28913",2002-02-27,4.465
"28914",2002-02-28,9.365
"28915",2002-03-01,4.478
"28916",2002-03-02,7.83
"28917",2002-03-03,7.431
"28918",2002-03-04,5.071
"28919",2002-03-05,3.973
"28920",2002-03-06,3.3
"28921",2002-03-07,3.005
"28922",2002-03-08,2.932
"28923",2002-03-09,2.802
"28924",2002-03-10,2.634
"28925",2002-03-11,2.326
"28926",2002-03-12,2.153
"28927",2002-03-13,2.077
"28928",2002-03-14,2.081
"28929",2002-03-15,1.934
"28930",2002-03-16,1.796
"28931",2002-03-17,1.74
"28932",2002-03-18,1.742
"28933",2002-03-19,3.93
"28934",2002-03-20,6.907
"28935",2002-03-21,3.604
"28936",2002-03-22,5.12
"28937",2002-03-23,4.212
"28938",2002-03-24,2.862
"28939",2002-03-25,2.331
"28940",2002-03-26,2.024
"28941",2002-03-27,1.82
"28942",2002-03-28,1.714
"28943",2002-03-29,1.655
"28944",2002-03-30,1.573
"28945",2002-03-31,1.53
"28946",2002-04-01,1.51
"28947",2002-04-02,1.497
"28948",2002-04-03,1.524
"28949",2002-04-04,1.482
"28950",2002-04-05,1.47
"28951",2002-04-06,1.434
"28952",2002-04-07,1.391
"28953",2002-04-08,1.558
"28954",2002-04-09,1.765
"28955",2002-04-10,1.585
"28956",2002-04-11,1.487
"28957",2002-04-12,1.466
"28958",2002-04-13,2.148
"28959",2002-04-14,3.072
"28960",2002-04-15,2.174
"28961",2002-04-16,1.87
"28962",2002-04-17,1.713
"28963",2002-04-18,1.6
"28964",2002-04-19,1.559
"28965",2002-04-20,1.638
"28966",2002-04-21,1.774
"28967",2002-04-22,1.714
"28968",2002-04-23,1.645
"28969",2002-04-24,1.658
"28970",2002-04-25,1.87
"28971",2002-04-26,2.12
"28972",2002-04-27,4.807
"28973",2002-04-28,2.343
"28974",2002-04-29,1.937
"28975",2002-04-30,1.851
"28976",2002-05-01,1.783
"28977",2002-05-02,2.527
"28978",2002-05-03,5.111
"28979",2002-05-04,7.386
"28980",2002-05-05,5.564
"28981",2002-05-06,3.597
"28982",2002-05-07,3.074
"28983",2002-05-08,2.764
"28984",2002-05-09,2.446
"28985",2002-05-10,2.584
"28986",2002-05-11,5.798
"28987",2002-05-12,6.202
"28988",2002-05-13,12.074
"28989",2002-05-14,5.678
"28990",2002-05-15,4.22
"28991",2002-05-16,3.447
"28992",2002-05-17,3.181
"28993",2002-05-18,2.927
"28994",2002-05-19,2.713
"28995",2002-05-20,2.469
"28996",2002-05-21,2.288
"28997",2002-05-22,2.209
"28998",2002-05-23,2.509
"28999",2002-05-24,2.994
"29000",2002-05-25,2.51
"29001",2002-05-26,2.457
"29002",2002-05-27,4.718
"29003",2002-05-28,5.85
"29004",2002-05-29,3.626
"29005",2002-05-30,2.85
"29006",2002-05-31,2.418
"29007",2002-06-01,2.197
"29008",2002-06-02,2.092
"29009",2002-06-03,2.041
"29010",2002-06-04,2.097
"29011",2002-06-05,4.429
"29012",2002-06-06,6.96
"29013",2002-06-07,10.621
"29014",2002-06-08,5.062
"29015",2002-06-09,4.589
"29016",2002-06-10,5.72
"29017",2002-06-11,3.861
"29018",2002-06-12,3
"29019",2002-06-13,2.608
"29020",2002-06-14,2.363
"29021",2002-06-15,2.156
"29022",2002-06-16,2.036
"29023",2002-06-17,1.911
"29024",2002-06-18,1.808
"29025",2002-06-19,1.717
"29026",2002-06-20,1.649
"29027",2002-06-21,1.584
"29028",2002-06-22,1.517
"29029",2002-06-23,1.474
"29030",2002-06-24,2.699
"29031",2002-06-25,1.661
"29032",2002-06-26,1.479
"29033",2002-06-27,1.4
"29034",2002-06-28,8.997
"29035",2002-06-29,3.178
"29036",2002-06-30,2.074
"29037",2002-07-01,1.776
"29038",2002-07-02,1.604
"29039",2002-07-03,1.498
"29040",2002-07-04,2.813
"29041",2002-07-05,1.855
"29042",2002-07-06,1.802
"29043",2002-07-07,1.717
"29044",2002-07-08,1.504
"29045",2002-07-09,2.088
"29046",2002-07-10,2.049
"29047",2002-07-11,1.69
"29048",2002-07-12,1.487
"29049",2002-07-13,2.971
"29050",2002-07-14,4.271
"29051",2002-07-15,4.36
"29052",2002-07-16,9.714
"29053",2002-07-17,9.219
"29054",2002-07-18,12.215
"29055",2002-07-19,5.732
"29056",2002-07-20,3.715
"29057",2002-07-21,3.697
"29058",2002-07-22,2.944
"29059",2002-07-23,2.405
"29060",2002-07-24,2.115
"29061",2002-07-25,1.939
"29062",2002-07-26,1.796
"29063",2002-07-27,1.714
"29064",2002-07-28,1.653
"29065",2002-07-29,1.573
"29066",2002-07-30,1.532
"29067",2002-07-31,1.802
"29068",2002-08-01,2.059
"29069",2002-08-02,1.623
"29070",2002-08-03,1.93
"29071",2002-08-04,3.148
"29072",2002-08-05,1.88
"29073",2002-08-06,2.293
"29074",2002-08-07,2.748
"29075",2002-08-08,2.418
"29076",2002-08-09,2.372
"29077",2002-08-10,8.645
"29078",2002-08-11,15.041
"29079",2002-08-12,12.452
"29080",2002-08-13,5.707
"29081",2002-08-14,3.996
"29082",2002-08-15,3.165
"29083",2002-08-16,2.732
"29084",2002-08-17,2.432
"29085",2002-08-18,2.244
"29086",2002-08-19,2.064
"29087",2002-08-20,1.933
"29088",2002-08-21,1.794
"29089",2002-08-22,1.643
"29090",2002-08-23,1.571
"29091",2002-08-24,1.516
"29092",2002-08-25,1.571
"29093",2002-08-26,1.727
"29094",2002-08-27,3.605
"29095",2002-08-28,2.032
"29096",2002-08-29,1.757
"29097",2002-08-30,1.612
"29098",2002-08-31,2.427
"29099",2002-09-01,5.754
"29100",2002-09-02,4.142
"29101",2002-09-03,5.344
"29102",2002-09-04,3.895
"29103",2002-09-05,2.828
"29104",2002-09-06,3.769
"29105",2002-09-07,2.598
"29106",2002-09-08,2.334
"29107",2002-09-09,4.836
"29108",2002-09-10,6.276
"29109",2002-09-11,4.753
"29110",2002-09-12,3.192
"29111",2002-09-13,2.631
"29112",2002-09-14,2.321
"29113",2002-09-15,2.113
"29114",2002-09-16,1.966
"29115",2002-09-17,1.875
"29116",2002-09-18,1.768
"29117",2002-09-19,1.942
"29118",2002-09-20,3.84
"29119",2002-09-21,5.006
"29120",2002-09-22,4.821
"29121",2002-09-23,11.975
"29122",2002-09-24,16.404
"29123",2002-09-25,8.985
"29124",2002-09-26,7.151
"29125",2002-09-27,8.328
"29126",2002-09-28,5.807
"29127",2002-09-29,4.693
"29128",2002-09-30,3.916
"29129",2002-10-01,3.307
"29130",2002-10-02,2.966
"29131",2002-10-03,2.747
"29132",2002-10-04,2.621
"29133",2002-10-05,3.108
"29134",2002-10-06,4.24
"29135",2002-10-07,4.886
"29136",2002-10-08,3.245
"29137",2002-10-09,2.675
"29138",2002-10-10,2.397
"29139",2002-10-11,2.295
"29140",2002-10-12,2.266
"29141",2002-10-13,2.526
"29142",2002-10-14,3.522
"29143",2002-10-15,3.195
"29144",2002-10-16,2.643
"29145",2002-10-17,7.023
"29146",2002-10-18,8.702
"29147",2002-10-19,8.114
"29148",2002-10-20,5.03
"29149",2002-10-21,6.029
"29150",2002-10-22,10.25
"29151",2002-10-23,6.179
"29152",2002-10-24,5.217
"29153",2002-10-25,4.254
"29154",2002-10-26,3.808
"29155",2002-10-27,3.237
"29156",2002-10-28,2.852
"29157",2002-10-29,2.557
"29158",2002-10-30,2.375
"29159",2002-10-31,2.193
"29160",2002-11-01,2.077
"29161",2002-11-02,6.764
"29162",2002-11-03,13.708
"29163",2002-11-04,13.219
"29164",2002-11-05,7.632
"29165",2002-11-06,5.538
"29166",2002-11-07,5.41
"29167",2002-11-08,5.18
"29168",2002-11-09,8.932
"29169",2002-11-10,10.885
"29170",2002-11-11,11.646
"29171",2002-11-12,8.299
"29172",2002-11-13,5.906
"29173",2002-11-14,6.428
"29174",2002-11-15,6.803
"29175",2002-11-16,8.637
"29176",2002-11-17,8.163
"29177",2002-11-18,5.95
"29178",2002-11-19,6.141
"29179",2002-11-20,5.038
"29180",2002-11-21,4.45
"29181",2002-11-22,4.836
"29182",2002-11-23,4.188
"29183",2002-11-24,3.943
"29184",2002-11-25,3.535
"29185",2002-11-26,5.687
"29186",2002-11-27,5.122
"29187",2002-11-28,4.244
"29188",2002-11-29,4.156
"29189",2002-11-30,3.961
"29190",2002-12-01,3.577
"29191",2002-12-02,4.665
"29192",2002-12-03,4.239
"29193",2002-12-04,3.758
"29194",2002-12-05,3.35
"29195",2002-12-06,3.104
"29196",2002-12-07,2.912
"29197",2002-12-08,2.758
"29198",2002-12-09,2.565
"29199",2002-12-10,2.373
"29200",2002-12-11,2.257
"29201",2002-12-12,2.191
"29202",2002-12-13,2.118
"29203",2002-12-14,2.066
"29204",2002-12-15,2.126
"29205",2002-12-16,2.347
"29206",2002-12-17,9.759
"29207",2002-12-18,7.207
"29208",2002-12-19,4.454
"29209",2002-12-20,3.512
"29210",2002-12-21,4.579
"29211",2002-12-22,5.082
"29212",2002-12-23,6.358
"29213",2002-12-24,4.259
"29214",2002-12-25,3.454
"29215",2002-12-26,3.076
"29216",2002-12-27,2.789
"29217",2002-12-28,2.876
"29218",2002-12-29,3.996
"29219",2002-12-30,3.583
"29220",2002-12-31,3.372
"29221",2003-01-01,3.078
"29222",2003-01-02,4.864
"29223",2003-01-03,4.745
"29224",2003-01-04,4.641
"29225",2003-01-05,4.696
"29226",2003-01-06,3.547
"29227",2003-01-07,3.094
"29228",2003-01-08,2.761
"29229",2003-01-09,2.593
"29230",2003-01-10,2.369
"29231",2003-01-11,2.105
"29232",2003-01-12,1.995
"29233",2003-01-13,1.879
"29234",2003-01-14,1.914
"29235",2003-01-15,1.847
"29236",2003-01-16,1.793
"29237",2003-01-17,1.733
"29238",2003-01-18,1.657
"29239",2003-01-19,1.613
"29240",2003-01-20,1.665
"29241",2003-01-21,1.703
"29242",2003-01-22,1.758
"29243",2003-01-23,2.054
"29244",2003-01-24,2.411
"29245",2003-01-25,2.056
"29246",2003-01-26,1.835
"29247",2003-01-27,1.815
"29248",2003-01-28,2.481
"29249",2003-01-29,2.491
"29250",2003-01-30,2.117
"29251",2003-01-31,1.896
"29252",2003-02-01,1.71
"29253",2003-02-02,1.744
"29254",2003-02-03,1.919
"29255",2003-02-04,4.068
"29256",2003-02-05,2.879
"29257",2003-02-06,2.488
"29258",2003-02-07,2.221
"29259",2003-02-08,2.016
"29260",2003-02-09,1.923
"29261",2003-02-10,1.866
"29262",2003-02-11,1.816
"29263",2003-02-12,1.771
"29264",2003-02-13,1.757
"29265",2003-02-14,1.742
"29266",2003-02-15,1.701
"29267",2003-02-16,1.636
"29268",2003-02-17,1.56
"29269",2003-02-18,1.388
"29270",2003-02-19,1.343
"29271",2003-02-20,1.312
"29272",2003-02-21,1.285
"29273",2003-02-22,1.29
"29274",2003-02-23,1.28
"29275",2003-02-24,1.288
"29276",2003-02-25,1.31
"29277",2003-02-26,1.38
"29278",2003-02-27,1.417
"29279",2003-02-28,1.395
"29280",2003-03-01,1.606
"29281",2003-03-02,3.101
"29282",2003-03-03,2.999
"29283",2003-03-04,2.106
"29284",2003-03-05,1.928
"29285",2003-03-06,2.082
"29286",2003-03-07,2.237
"29287",2003-03-08,1.824
"29288",2003-03-09,1.685
"29289",2003-03-10,1.681
"29290",2003-03-11,1.932
"29291",2003-03-12,2.477
"29292",2003-03-13,2.669
"29293",2003-03-14,1.768
"29294",2003-03-15,1.529
"29295",2003-03-16,1.386
"29296",2003-03-17,1.322
"29297",2003-03-18,1.297
"29298",2003-03-19,1.283
"29299",2003-03-20,1.287
"29300",2003-03-21,1.286
"29301",2003-03-22,1.224
"29302",2003-03-23,1.238
"29303",2003-03-24,1.261
"29304",2003-03-25,1.313
"29305",2003-03-26,1.371
"29306",2003-03-27,1.386
"29307",2003-03-28,1.611
"29308",2003-03-29,2.035
"29309",2003-03-30,3.382
"29310",2003-03-31,6.092
"29311",2003-04-01,3.079
"29312",2003-04-02,7.235
"29313",2003-04-03,4.968
"29314",2003-04-04,3.506
"29315",2003-04-05,2.906
"29316",2003-04-06,2.528
"29317",2003-04-07,2.069
"29318",2003-04-08,1.806
"29319",2003-04-09,1.778
"29320",2003-04-10,2.567
"29321",2003-04-11,2.255
"29322",2003-04-12,2.07
"29323",2003-04-13,2.197
"29324",2003-04-14,2.293
"29325",2003-04-15,2.389
"29326",2003-04-16,2.314
"29327",2003-04-17,2.243
"29328",2003-04-18,2.186
"29329",2003-04-19,1.954
"29330",2003-04-20,1.777
"29331",2003-04-21,1.697
"29332",2003-04-22,1.617
"29333",2003-04-23,1.775
"29334",2003-04-24,1.677
"29335",2003-04-25,1.792
"29336",2003-04-26,2.025
"29337",2003-04-27,2.44
"29338",2003-04-28,1.974
"29339",2003-04-29,1.915
"29340",2003-04-30,3.279
"29341",2003-05-01,4.163
"29342",2003-05-02,2.429
"29343",2003-05-03,3
"29344",2003-05-04,2.16
"29345",2003-05-05,1.966
"29346",2003-05-06,1.955
"29347",2003-05-07,1.874
"29348",2003-05-08,1.808
"29349",2003-05-09,2.081
