Tiere - Schweine;461;......0938 Sigriswil;5;10;19;8;59;70;169;298;483;537
Tiere - Schweine;462;......0939 Steffisburg;69;79;22;21;113;167;490;699;923;1202
Tiere - Schweine;463;......0940 Teuffenthal (BE);74;115;126;145;159;146;204;217;137;140
Tiere - Schweine;464;......0941 Thierachern;0;27;31;103;75;105;159;195;268;431
Tiere - Schweine;465;......0942 Thun;1;4;6;38;147;140;197;301;396;471
Tiere - Schweine;466;......0943 Uebeschi;963;917;596;720;413;468;256;348;363;457
Tiere - Schweine;467;......0944 Uetendorf;0;0;46;168;174;383;395;530;705;692
Tiere - Schweine;468;......0945 Unterlangenegg;103;101;594;557;682;722;968;1186;1331;1190
Tiere - Schweine;469;......0946 Wachseldorn;60;178;294;252;182;137;170;375;517;429
Tiere - Schweine;470;......0947 Zwieselberg;297;278;340;208;257;195;92;231;241;196
Tiere - Schweine;471;......0948 Forst-Längenbühl;1308;941;1162;476;357;188;346;389;392;331
Tiere - Schweine;472;>> Verwaltungskreis Obersimmental-Saanen;37;39;221;314;651;847;1325;2529;2672;3136
Tiere - Schweine;473;......0791 Boltigen;0;2;8;53;31;62;86;208;327;287
Tiere - Schweine;474;......0792 Lenk;0;8;38;70;86;108;89;292;264;373
Tiere - Schweine;475;......0793 St. Stephan;0;0;19;13;32;26;28;201;132;168
Tiere - Schweine;476;......0794 Zweisimmen;0;2;5;12;72;98;138;266;319;530
Tiere - Schweine;477;......0841 Gsteig;0;0;2;20;8;74;39;98;88;177
Tiere - Schweine;478;......0842 Lauenen;6;7;9;13;22;61;59;125;155;152
Tiere - Schweine;479;......0843 Saanen;31;20;140;133;400;418;886;1339;1387;1449
Tiere - Schweine;480;>> Verwaltungskreis Frutigen-Niedersimmental;736;943;1087;1149;1576;1466;4346;3569;4249;4295
Tiere - Schweine;481;......0561 Adelboden;0;32;36;46;50;32;2125;258;350;313
Tiere - Schweine;482;......0562 Aeschi bei Spiez;84;162;124;9;137;45;78;197;440;407
Tiere - Schweine;483;......0563 Frutigen;10;8;28;57;81;79;100;348;375;525
Tiere - Schweine;484;......0564 Kandergrund;0;0;2;38;35;64;75;124;233;226
Tiere - Schweine;485;......0565 Kandersteg;55;41;43;41;45;20;21;35;34;79
Tiere - Schweine;486;......0566 Krattigen;0;0;0;0;0;3;15;24;27;52
Tiere - Schweine;487;......0567 Reichenbach im Kandertal;0;13;4;41;58;74;131;266;318;311
Tiere - Schweine;488;......0761 Därstetten;8;0;22;110;122;76;92;182;193;209
Tiere - Schweine;489;......0762 Diemtigen;316;389;388;294;490;386;547;679;695;774
Tiere - Schweine;490;......0763 Erlenbach im Simmental;162;121;206;196;251;243;453;466;638;300
Tiere - Schweine;491;......0766 Oberwil im Simmental;17;10;56;49;41;101;196;313;255;265
Tiere - Schweine;492;......0768 Spiez;0;15;0;70;119;135;260;403;441;510
Tiere - Schweine;493;......0769 Wimmis;84;152;178;198;147;208;253;274;250;324
Tiere - Geflügel;366;......0307 Meikirch;203;186;196;213;299;320;613;581;6201;796
Tiere - Geflügel;367;......0351 Bern;6172;232;11484;8167;9553;5718;8289;8708;5397;6969
Tiere - Geflügel;368;......0352 Bolligen;5770;4324;264;4086;6647;5751;6307;6632;4227;0
Tiere - Geflügel;369;......0353 Bremgarten bei Bern;15;16;21;28;41;80;144;187;212;277
Tiere - Geflügel;370;......0354 Kirchlindach;18207;4358;4454;4718;5215;5318;951;1270;6544;6344
Tiere - Geflügel;371;......0355 Köniz;48629;50859;55927;53666;22295;32119;24825;29064;35124;35861
Tiere - Geflügel;372;......0356 Muri bei Bern;160;180;170;186;163;249;226;270;533;649
Tiere - Geflügel;373;......0357 Oberbalm;7824;7738;1424;1982;2229;3164;4047;4325;1928;4817
Tiere - Geflügel;374;......0358 Stettlen;62;107;104;144;197;251;320;958;494;559
Tiere - Geflügel;375;......0359 Vechigen;3910;1043;1790;7072;11801;18172;13994;9180;8246;20034
Tiere - Geflügel;376;......0360 Wohlen bei Bern;41001;31413;26415;31574;22157;12288;7982;9365;36484;38148
Tiere - Geflügel;377;......0361 Zollikofen;14951;16515;9060;16636;16200;14623;7096;7611;7099;12696
Tiere - Geflügel;378;......0362 Ittigen;17;18;17;15;0;63;359;315;0;0
Tiere - Geflügel;379;......0363 Ostermundigen;182;160;160;172;247;82;23;198;0;5871
Tiere - Geflügel;380;......0403 Bäriswil;21;34;14;33;43;24;89;93;87;218
Tiere - Geflügel;381;......0535 Deisswil bei Münchenbuchsee;18376;17598;165;10790;460;636;158;208;176;168
Tiere - Geflügel;382;......0538 Fraubrunnen;47588;55250;35159;22456;5655;6706;7024;1691;2104;2492
Tiere - Geflügel;383;......0540 Jegenstorf;2415;367;494;347;431;657;10413;15614;15719;15252
Tiere - Geflügel;384;......0541 Iffwil;4120;4332;80;107;4076;5184;5232;370;387;337
Tiere - Geflügel;385;......0543 Mattstetten;520;175;139;192;202;189;314;293;8247;7057
Tiere - Geflügel;386;......0544 Moosseedorf;55;78;80;143;128;243;263;481;350;540
Tiere - Geflügel;387;......0546 Münchenbuchsee;9389;9251;9179;2431;2493;2570;453;504;793;1743
Tiere - Geflügel;388;......0551 Urtenen-Schönbühl;1006;40;40;5735;5322;244;6497;11549;10581;10761
Tiere - Geflügel;389;......0553 Wiggiswil;5;0;16;28;36;45;55;64;59;114
Tiere - Geflügel;390;......0557 Zuzwil (BE);15;48;27;74;78;120;150;208;197;283
Tiere - Geflügel;391;......0602 Arni (BE);2417;2442;2750;2696;2711;3198;1597;3216;3538;4306
Tiere - Geflügel;392;......0603 Biglen;152;125;155;416;758;794;324;1105;609;826
Tiere - Geflügel;393;......0605 Bowil;307;231;268;455;723;1266;1622;2871;2578;4060
Tiere - Geflügel;394;......0606 Brenzikofen;14;23;124;126;151;259;9130;405;8050;8635
Tiere - Geflügel;395;......0607 Freimettigen;18503;7155;7211;6983;4705;6599;5954;5967;4567;4460
Tiere - Geflügel;396;......0608 Grosshöchstetten;196;390;439;523;671;587;687;801;878;740
Tiere - Geflügel;397;......0609 Häutligen;47;41;65;68;145;222;525;609;375;548
Tiere - Geflügel;398;......0610 Herbligen;4987;5232;9798;2672;5398;5456;3460;13813;2051;4691
Tiere - Geflügel;399;......0611 Kiesen;122;69;40;42;116;4084;98;4635;169;1467
Tiere - Geflügel;400;......0612 Konolfingen;13866;13623;11880;14786;17899;12981;16220;16166;20935;19524
Tiere - Geflügel;401;......0613 Landiswil;8593;11386;9388;9449;5409;5603;1618;1781;1747;1762
Tiere - Geflügel;402;......0614 Linden;279;641;715;787;1118;1363;863;1788;993;1228
Tiere - Geflügel;403;......0615 Mirchel;5928;81;125;170;5193;5231;5873;5493;5528;5521
Tiere - Geflügel;404;......0616 Münsingen;911;8515;5858;6019;590;5748;733;6737;10835;17163
Tiere - Geflügel;405;......0617 Niederhünigen;5058;5550;4421;4183;6212;4646;4822;4916;4602;4473
Tiere - Geflügel;406;......0619 Oberdiessbach;8431;8650;8786;9498;9727;5381;9734;1749;1834;7320
Tiere - Geflügel;407;......0620 Oberthal;18296;7091;17405;2406;11295;15557;16531;17141;16990;10521
Tiere - Geflügel;408;......0622 Oppligen;89;57;20;4223;9025;4643;8980;4658;4598;194
Tiere - Geflügel;409;......0623 Rubigen;119;63;87;171;137;243;3387;3922;3821;1352
Tiere - Geflügel;410;......0626 Walkringen;476;346;346;414;579;868;1316;1561;1644;1800
Tiere - Geflügel;411;......0627 Worb;13522;10644;11000;7958;8290;6067;2357;14881;14842;9165
Tiere - Geflügel;412;......0628 Zäziwil;8338;11665;16266;235;8545;11466;11799;635;12413;772
Tiere - Geflügel;413;......0629 Oberhünigen;4129;4611;8931;3546;4338;9493;5284;900;802;1354
Tiere - Geflügel;414;......0630 Allmendingen;2033;1865;1287;2264;2443;2479;0;0;0;0
Tiere - Geflügel;415;......0632 Wichtrach;21170;6980;6544;6687;12001;8372;7056;11696;12078;10970
Tiere - Geflügel;416;......0662 Ferenbalm;155;175;245;260;257;504;6619;4886;6249;6201
Tiere - Geflügel;417;......0663 Frauenkappelen;210;140;145;163;180;5287;364;434;462;629
Tiere - Geflügel;418;......0665 Gurbrü;4251;22;23;48;4703;4791;150;5675;5730;10290
Tiere - Geflügel;419;......0666 Kriechenwil;107;111;111;154;244;242;295;467;562;661
Tiere - Geflügel;420;......0667 Laupen;0;0;0;0;4541;1020;1269;1344;614;204
Tiere - Geflügel;421;......0668 Mühleberg;56814;75381;31169;38658;18604;15652;10822;11789;12504;15265
Tiere - Geflügel;422;......0669 Münchenwiler;34;26;29;53;38;58;87;124;181;155
Tiere - Geflügel;423;......0670 Neuenegg;62130;40813;30684;40613;27759;17155;26352;27041;4378;14588
Tiere - Geflügel;424;......0671 Wileroltigen;44170;27000;9100;9159;9878;10190;11156;274;273;311
Tiere - Geflügel;425;......0852 Guggisberg;682;426;475;589;1763;2251;2959;4397;3884;4082
Tiere - Geflügel;426;......0853 Rüschegg;7590;4520;4806;795;5326;6240;6930;11256;5574;5208
Tiere - Geflügel;427;......0855 Schwarzenburg;34748;35754;24194;27477;12319;28042;10553;8206;8865;9960
Tiere - Geflügel;428;......0861 Belp;24617;23963;30351;30163;37695;34898;46082;70762;87406;73404
Tiere - Geflügel;429;......0866 Gerzensee;6442;15584;15544;12318;15547;16289;10832;14139;21253;10844
Tiere - Geflügel;430;......0868 Jaberg;9007;11116;8320;7695;9129;178;5119;223;218;387
Tiere - Geflügel;431;......0869 Kaufdorf;5629;484;4889;4668;5152;5156;220;316;222;303
Tiere - Geflügel;432;......0870 Kehrsatz;185;183;170;167;5424;5664;6059;6283;6238;5872
Tiere - Geflügel;433;......0872 Kirchdorf (BE);14508;6546;11653;14167;14915;14592;28597;10523;29861;16379
Tiere - Geflügel;434;......0877 Niedermuhlern;13307;15491;7753;10783;10050;10660;12101;682;651;779
Tiere - Geflügel;435;......0879 Riggisberg;8741;5006;6831;6685;7511;8311;3114;6841;7191;7787
Tiere - Geflügel;436;......0880 Rüeggisberg;11086;465;652;1256;1555;2037;3790;4642;5593;6454
Tiere - Geflügel;437;......0884 Toffen;5;88;157;155;173;1354;1477;1684;1801;1832
Tiere - Geflügel;438;......0888 Wald (BE);2911;693;607;821;2205;2136;1249;1348;1300;1862
Tiere - Geflügel;439;......0889 Thurnen;226;12181;253;14697;12279;435;2858;6246;7053;6088
Tiere - Geflügel;440;>> Verwaltungskreis Thun;109365;93135;90940;97000;81931;83128;78465;77403;70392;55290
Tiere - Geflügel;441;......0767 Reutigen;91;87;124;200;214;209;205;236;175;265
Tiere - Geflügel;442;......0770 Stocken-Höfen;189;203;280;359;431;549;481;499;658;555
Tiere - Geflügel;443;......0863 Burgistein;20273;20343;9191;9488;9324;9544;5687;6078;5240;5815
Tiere - Geflügel;444;......0867 Gurzelen;6816;10417;5988;5637;5241;5281;9998;9721;14387;8914
Tiere - Geflügel;445;......0883 Seftigen;4295;37;4217;5644;4787;5330;4285;4349;5460;407
Tiere - Geflügel;446;......0885 Uttigen;8130;25;30;45;83;183;257;381;360;346
Tiere - Geflügel;447;......0886 Wattenwil;207;172;226;306;366;972;920;727;729;782
Tiere - Geflügel;448;......0921 Amsoldingen;62;72;87;90;106;236;345;325;302;402
Tiere - Geflügel;449;......0922 Blumenstein;5964;5991;6166;6122;143;184;191;426;416;423
Tiere - Geflügel;450;......0923 Buchholterberg;4198;4198;4284;4448;647;810;1489;1693;2004;1810
Tiere - Geflügel;451;......0924 Eriz;304;286;349;351;422;471;571;1017;794;663
Tiere - Geflügel;452;......0925 Fahrni;1173;3148;4352;3534;1758;1978;2132;2292;2562;2896
Tiere - Geflügel;453;......0927 Heiligenschwendi;195;128;128;105;138;259;378;844;530;574
Tiere - Geflügel;454;......0928 Heimberg;187;226;281;414;445;336;255;301;320;383
Tiere - Geflügel;455;......0929 Hilterfingen;0;0;0;0;0;0;10;15;21;35
Tiere - Geflügel;456;......0931 Homberg;118;146;130;204;231;366;380;1123;1207;1326
Tiere - Geflügel;457;......0932 Horrenbach-Buchen;111;61;128;225;223;398;364;433;393;527
Tiere - Geflügel;458;......0934 Oberhofen am Thunersee;13;19;103;103;12;31;102;127;215;111
Tiere - Geflügel;459;......0935 Oberlangenegg;302;349;358;677;759;464;243;549;494;664
Tiere - Geflügel;460;......0936 Pohlern;6590;8279;2023;5056;10070;106;40;113;93;93
Tiere - Geflügel;461;......0938 Sigriswil;450;413;438;471;757;950;733;1144;1097;948
Tiere - Geflügel;462;......0939 Steffisburg;730;833;967;4984;4725;5149;12305;10258;7037;5574
Tiere - Geflügel;463;......0940 Teuffenthal (BE);52;57;129;177;164;155;172;190;204;200
Tiere - Geflügel;464;......0941 Thierachern;172;217;257;5358;5284;5320;516;683;763;677
Tiere - Geflügel;465;......0942 Thun;340;310;365;444;349;340;483;1024;621;729
Tiere - Geflügel;466;......0943 Uebeschi;4203;4103;117;7831;5358;506;305;502;512;604
Tiere - Geflügel;467;......0944 Uetendorf;28742;16155;29891;20938;15103;21874;18319;18158;11472;6910
Tiere - Geflügel;468;......0945 Unterlangenegg;9008;11896;9008;8441;5286;10885;11420;13040;11065;11469
Tiere - Geflügel;469;......0946 Wachseldorn;6002;4842;5122;5132;4167;4769;5377;479;496;395
Tiere - Geflügel;470;......0947 Zwieselberg;50;30;43;13;43;94;141;186;263;243
Tiere - Geflügel;471;......0948 Forst-Längenbühl;398;92;6158;203;5295;5379;361;490;502;550
Tiere - Geflügel;472;>> Verwaltungskreis Obersimmental-Saanen;5476;3395;2851;3187;4451;4254;3290;2355;2572;3492
Tiere - Geflügel;473;......0791 Boltigen;39;38;37;222;183;245;351;435;553;462
Tiere - Geflügel;474;......0792 Lenk;1502;214;233;262;1894;1632;719;261;204;168
Tiere - Geflügel;475;......0793 St. Stephan;1069;580;621;634;636;721;624;108;145;190
Tiere - Geflügel;476;......0794 Zweisimmen;152;85;99;195;237;317;334;349;416;413
Tiere - Geflügel;477;......0841 Gsteig;96;92;60;80;93;123;71;98;72;128
Tiere - Geflügel;478;......0842 Lauenen;152;136;132;124;86;141;153;132;95;111
Tiere - Geflügel;479;......0843 Saanen;2466;2250;1669;1670;1322;1075;1038;972;1087;2020
Tiere - Geflügel;480;>> Verwaltungskreis Frutigen-Niedersimmental;13095;13227;5191;6631;5818;8521;18417;25968;28759;30622
Tiere - Geflügel;481;......0561 Adelboden;662;629;596;740;796;435;575;966;849;843
Tiere - Geflügel;482;......0562 Aeschi bei Spiez;2168;2134;181;410;484;424;294;420;517;567
Tiere - Geflügel;483;......0563 Frutigen;2570;215;300;398;1929;846;737;1196;1102;859
Tiere - Geflügel;484;......0564 Kandergrund;80;22;45;56;96;132;124;231;255;173
Tiere - Geflügel;485;......0565 Kandersteg;23;30;10;20;27;77;32;80;42;31
Tiere - Geflügel;486;......0566 Krattigen;6;0;5;25;24;36;32;67;65;91
Tiere - Geflügel;487;......0567 Reichenbach im Kandertal;4237;6731;2965;3557;538;512;468;601;504;702
Tiere - Geflügel;488;......0761 Därstetten;46;0;91;105;131;166;168;255;285;304
Tiere - Geflügel;489;......0762 Diemtigen;496;455;424;527;638;743;1026;1146;1146;1594
Tiere - Geflügel;490;......0763 Erlenbach im Simmental;133;114;212;219;263;4226;5284;10133;10459;9382
Tiere - Geflügel;491;......0766 Oberwil im Simmental;2457;2702;67;126;198;240;8817;9715;11003;12137
Tiere - Geflügel;492;......0768 Spiez;185;182;215;304;450;403;432;809;2180;3558
Tiere - Geflügel;493;......0769 Wimmis;32;13;80;144;244;281;428;349;352;381
Tiere - Übrige Tiere;366;......0307 Meikirch;46;52;42;61;35;0;100;151;171;28
Tiere - Übrige Tiere;367;......0351 Bern;54;140;22;108;103;25;267;316;620;114
Tiere - Übrige Tiere;368;......0352 Bolligen;47;98;66;84;53;0;354;404;683;0
Tiere - Übrige Tiere;369;......0353 Bremgarten bei Bern;0;0;0;0;40;0;37;76;69;0
Tiere - Übrige Tiere;370;......0354 Kirchlindach;89;21;12;77;31;10;184;215;414;110
Tiere - Übrige Tiere;371;......0355 Köniz;201;467;511;381;261;0;846;1126;1286;496
Tiere - Übrige Tiere;372;......0356 Muri bei Bern;217;218;0;0;1;0;66;76;39;24
Tiere - Übrige Tiere;373;......0357 Oberbalm;235;158;78;201;170;5;390;607;553;178
Tiere - Übrige Tiere;374;......0358 Stettlen;4;1;0;4;8;0;150;112;112;2
Tiere - Übrige Tiere;375;......0359 Vechigen;152;72;164;210;216;0;589;766;784;208
Tiere - Übrige Tiere;376;......0360 Wohlen bei Bern;157;20229;163;198;159;0;533;957;975;235
Tiere - Übrige Tiere;377;......0361 Zollikofen;0;0;722;30;6;0;240;68;114;37
Tiere - Übrige Tiere;378;......0362 Ittigen;2;0;0;0;0;0;49;21;0;0
Tiere - Übrige Tiere;379;......0363 Ostermundigen;4;3;837;26;20;0;20;92;0;326
Tiere - Übrige Tiere;380;......0403 Bäriswil;6;12;4;34;56;2;90;75;91;75
Tiere - Übrige Tiere;381;......0535 Deisswil bei Münchenbuchsee;19;0;575;14;10;0;41;90;69;22
Tiere - Übrige Tiere;382;......0538 Fraubrunnen;442;796;1806;1055;258;0;432;799;828;212
Tiere - Übrige Tiere;383;......0540 Jegenstorf;13;18;2;70;50;0;216;389;463;75
Tiere - Übrige Tiere;384;......0541 Iffwil;5;3;6;15;20;0;53;74;120;12
Tiere - Übrige Tiere;385;......0543 Mattstetten;3;0;0;35;3;0;46;60;65;2
Tiere - Übrige Tiere;386;......0544 Moosseedorf;6;25;10;36;23;0;45;118;73;14
Tiere - Übrige Tiere;387;......0546 Münchenbuchsee;100;98;112;80;87;55;108;156;118;31
Tiere - Übrige Tiere;388;......0551 Urtenen-Schönbühl;5;0;3;4;21;0;19;60;80;20
Tiere - Übrige Tiere;389;......0553 Wiggiswil;0;0;0;29;30;0;37;51;125;137
Tiere - Übrige Tiere;390;......0557 Zuzwil (BE);0;0;0;9;11;0;44;38;65;12
Tiere - Übrige Tiere;391;......0602 Arni (BE);38;90;90;99;82;10;428;434;519;123
Tiere - Übrige Tiere;392;......0603 Biglen;35;28;97;39;19;0;155;187;189;52
Tiere - Übrige Tiere;393;......0605 Bowil;54;71;83;118;140;2;513;571;697;233
Tiere - Übrige Tiere;394;......0606 Brenzikofen;16;11;0;18;44;0;56;87;104;45
Tiere - Übrige Tiere;395;......0607 Freimettigen;1;2;9;73;20;0;118;192;213;47
Tiere - Übrige Tiere;396;......0608 Grosshöchstetten;32;37;15;84;49;0;131;228;299;45
Tiere - Übrige Tiere;397;......0609 Häutligen;14;23;12;50;34;0;219;133;104;54
Tiere - Übrige Tiere;398;......0610 Herbligen;32;50;72;114;40;0;132;155;103;71
Tiere - Übrige Tiere;399;......0611 Kiesen;21;33;0;20;45;0;75;68;75;18
Tiere - Übrige Tiere;400;......0612 Konolfingen;61;58;55;140;145;24;413;696;783;158
Tiere - Übrige Tiere;401;......0613 Landiswil;36;205;194;196;155;80;446;588;548;156
Tiere - Übrige Tiere;402;......0614 Linden;153;61;29;124;56;0;295;536;561;85
Tiere - Übrige Tiere;403;......0615 Mirchel;35;29;11;61;72;0;60;115;232;69
Tiere - Übrige Tiere;404;......0616 Münsingen;16;126;117;48;109;0;250;415;507;170
Tiere - Übrige Tiere;405;......0617 Niederhünigen;10;20;16;71;47;0;89;109;178;80
Tiere - Übrige Tiere;406;......0619 Oberdiessbach;72;84;102;144;117;3;502;798;607;156
Tiere - Übrige Tiere;407;......0620 Oberthal;57;56;0;86;87;1;487;601;569;187
Tiere - Übrige Tiere;408;......0622 Oppligen;0;2;0;11;9;0;70;67;109;28
Tiere - Übrige Tiere;409;......0623 Rubigen;11;152;32;8;25;7;964;503;441;148
Tiere - Übrige Tiere;410;......0626 Walkringen;155;158;62;134;147;0;468;507;684;144
Tiere - Übrige Tiere;411;......0627 Worb;37;99;50;120;208;2;264;770;766;200
Tiere - Übrige Tiere;412;......0628 Zäziwil;6;6;8;52;38;0;142;117;194;74
Tiere - Übrige Tiere;413;......0629 Oberhünigen;19;20;50;48;25;0;126;168;203;101
Tiere - Übrige Tiere;414;......0630 Allmendingen;16;2;3;14;19;0;0;0;0;0
Tiere - Übrige Tiere;415;......0632 Wichtrach;18;47;43;68;81;10;155;250;530;97
Tiere - Übrige Tiere;416;......0662 Ferenbalm;23;20;19;78;43;0;272;306;303;70
Tiere - Übrige Tiere;417;......0663 Frauenkappelen;19;50;119;78;63;13;63;33;91;12
Tiere - Übrige Tiere;418;......0665 Gurbrü;6;8;5;11;17;0;106;209;217;121
Tiere - Übrige Tiere;419;......0666 Kriechenwil;431;3;18;11;17;0;67;141;129;34
Tiere - Übrige Tiere;420;......0667 Laupen;0;188;0;0;13;0;7;55;120;24
Tiere - Übrige Tiere;421;......0668 Mühleberg;32;15;53;45;74;0;308;503;562;156
Tiere - Übrige Tiere;422;......0669 Münchenwiler;0;10;0;40;25;0;41;101;202;113
Tiere - Übrige Tiere;423;......0670 Neuenegg;838;36;41;143;112;5;463;625;805;101
Tiere - Übrige Tiere;424;......0671 Wileroltigen;0;0;0;13;71;2;70;158;178;0
Tiere - Übrige Tiere;425;......0852 Guggisberg;116;142;319;188;139;9;474;689;859;305
Tiere - Übrige Tiere;426;......0853 Rüschegg;49;68;57;300;47;0;301;501;273;66
Tiere - Übrige Tiere;427;......0855 Schwarzenburg;145;176;134;388;268;3;779;1195;1236;239
Tiere - Übrige Tiere;428;......0861 Belp;132;111;51;140;72;0;410;785;726;162
Tiere - Übrige Tiere;429;......0866 Gerzensee;16;14;27;19;19;0;119;200;214;55
Tiere - Übrige Tiere;430;......0868 Jaberg;3;0;8;11;2;0;14;10;25;0
Tiere - Übrige Tiere;431;......0869 Kaufdorf;31;23;0;24;22;0;38;55;84;11
Tiere - Übrige Tiere;432;......0870 Kehrsatz;15;6;37;29;29;1;86;102;112;54
Tiere - Übrige Tiere;433;......0872 Kirchdorf (BE);183;190;123;150;190;46;430;644;651;169
Tiere - Übrige Tiere;434;......0877 Niedermuhlern;18;21;2;102;50;1;143;188;306;87
Tiere - Übrige Tiere;435;......0879 Riggisberg;91;176;138;246;143;89;425;620;635;230
Tiere - Übrige Tiere;436;......0880 Rüeggisberg;255;155;115;265;122;0;705;1055;838;314
Tiere - Übrige Tiere;437;......0884 Toffen;26;31;62;9;53;0;176;209;179;44
Tiere - Übrige Tiere;438;......0888 Wald (BE);25;21;9;79;41;0;252;166;287;28
Tiere - Übrige Tiere;439;......0889 Thurnen;213;1669;1112;78;35;0;120;137;178;13
Tiere - Übrige Tiere;440;>> Verwaltungskreis Thun;1489;1983;1157;1709;1280;69;4283;6654;7244;1967
Tiere - Übrige Tiere;441;......0767 Reutigen;8;10;4;35;15;0;34;32;35;11
Tiere - Übrige Tiere;442;......0770 Stocken-Höfen;13;3;1;19;15;0;139;118;177;49
Tiere - Übrige Tiere;443;......0863 Burgistein;32;10;101;83;46;0;199;256;426;69
Tiere - Übrige Tiere;444;......0867 Gurzelen;3;6;22;41;34;0;205;278;243;47
Tiere - Übrige Tiere;445;......0883 Seftigen;20;0;2;5;18;0;97;151;203;39
Tiere - Übrige Tiere;446;......0885 Uttigen;30;40;23;0;7;0;74;166;197;97
Tiere - Übrige Tiere;447;......0886 Wattenwil;17;0;5;58;24;3;200;241;294;101
Tiere - Übrige Tiere;448;......0921 Amsoldingen;0;14;23;34;18;0;122;41;71;9
Tiere - Übrige Tiere;449;......0922 Blumenstein;5;9;17;18;35;0;53;203;111;37
Tiere - Übrige Tiere;450;......0923 Buchholterberg;264;153;87;240;159;4;429;444;654;147
Tiere - Übrige Tiere;451;......0924 Eriz;23;58;45;152;52;0;104;258;245;48
Tiere - Übrige Tiere;452;......0925 Fahrni;16;12;27;41;61;0;150;271;277;47
Tiere - Übrige Tiere;453;......0927 Heiligenschwendi;12;31;40;41;29;0;178;269;250;31
Tiere - Übrige Tiere;454;......0928 Heimberg;14;0;12;61;18;0;50;132;80;33
Tiere - Übrige Tiere;455;......0929 Hilterfingen;0;0;0;0;0;0;1;0;9;16
Tiere - Übrige Tiere;456;......0931 Homberg;31;62;39;36;75;0;101;253;238;68
Tiere - Übrige Tiere;457;......0932 Horrenbach-Buchen;16;39;24;73;49;6;169;159;215;70
Tiere - Übrige Tiere;458;......0934 Oberhofen am Thunersee;0;8;20;32;14;24;60;138;93;14
Tiere - Übrige Tiere;459;......0935 Oberlangenegg;14;24;20;9;14;0;43;204;325;100
Tiere - Übrige Tiere;460;......0936 Pohlern;2;453;318;6;3;0;23;55;62;23
Tiere - Übrige Tiere;461;......0938 Sigriswil;131;142;82;98;100;0;301;636;628;186
Tiere - Übrige Tiere;462;......0939 Steffisburg;118;153;62;133;73;0;396;422;426;181
Tiere - Übrige Tiere;463;......0940 Teuffenthal (BE);14;29;32;67;34;0;90;86;99;15
Tiere - Übrige Tiere;464;......0941 Thierachern;0;9;6;39;33;0;58;120;293;157
Tiere - Übrige Tiere;465;......0942 Thun;8;11;25;38;51;0;240;443;285;57
Tiere - Übrige Tiere;466;......0943 Uebeschi;27;61;11;31;50;0;51;132;198;48
Tiere - Übrige Tiere;467;......0944 Uetendorf;565;587;7;18;15;4;155;454;259;35
Tiere - Übrige Tiere;468;......0945 Unterlangenegg;36;49;31;165;147;2;324;272;326;35
Tiere - Übrige Tiere;469;......0946 Wachseldorn;23;2;14;21;12;0;138;216;209;98
Tiere - Übrige Tiere;470;......0947 Zwieselberg;0;0;0;7;2;0;39;41;108;16
Tiere - Übrige Tiere;471;......0948 Forst-Längenbühl;47;8;57;108;77;26;60;163;208;83
Tiere - Übrige Tiere;472;>> Verwaltungskreis Obersimmental-Saanen;355;239;227;493;381;13;1146;1393;1623;588
Tiere - Übrige Tiere;473;......0791 Boltigen;30;41;15;118;88;0;205;263;355;102
Tiere - Übrige Tiere;474;......0792 Lenk;58;2;27;89;38;0;87;96;162;15
Tiere - Übrige Tiere;475;......0793 St. Stephan;21;20;9;39;17;0;126;113;114;54
Tiere - Übrige Tiere;476;......0794 Zweisimmen;55;34;98;47;28;0;153;168;223;73
Tiere - Übrige Tiere;477;......0841 Gsteig;22;40;2;81;60;0;79;165;87;66
Tiere - Übrige Tiere;478;......0842 Lauenen;55;42;55;37;25;0;57;11;91;64
Tiere - Übrige Tiere;479;......0843 Saanen;114;60;21;82;125;13;439;577;591;214
Tiere - Übrige Tiere;480;>> Verwaltungskreis Frutigen-Niedersimmental;825;1068;1391;1306;766;137;1453;2457;2353;1012
Tiere - Übrige Tiere;481;......0561 Adelboden;133;98;38;81;76;16;84;238;212;43
Tiere - Übrige Tiere;482;......0562 Aeschi bei Spiez;353;504;828;463;127;25;23;179;223;51
Tiere - Übrige Tiere;483;......0563 Frutigen;126;144;27;217;101;18;255;320;306;86
Tiere - Übrige Tiere;484;......0564 Kandergrund;6;5;23;29;2;0;15;78;84;4
Tiere - Übrige Tiere;485;......0565 Kandersteg;10;7;2;26;27;0;73;96;120;0
Tiere - Übrige Tiere;486;......0566 Krattigen;74;72;0;0;2;0;21;60;133;35
Tiere - Übrige Tiere;487;......0567 Reichenbach im Kandertal;47;104;63;84;113;10;185;341;257;231
Tiere - Übrige Tiere;488;......0761 Därstetten;6;11;100;24;29;0;48;82;123;95
Tiere - Übrige Tiere;489;......0762 Diemtigen;56;61;91;159;75;0;291;454;314;173
Tiere - Übrige Tiere;490;......0763 Erlenbach im Simmental;1;0;17;67;27;0;49;88;125;52
Tiere - Übrige Tiere;491;......0766 Oberwil im Simmental;2;2;0;9;24;0;127;175;98;108
Tiere - Übrige Tiere;492;......0768 Spiez;4;58;116;41;76;0;213;255;208;96
Tiere - Übrige Tiere;493;......0769 Wimmis;7;2;86;106;87;68;69;91;150;38
