Tiere - Geflügel;417;......0663 Frauenkappelen;259;210;140;145;163;180;364;462
Tiere - Geflügel;418;......0665 Gurbrü;64;4251;22;23;48;4703;150;5730
Tiere - Geflügel;419;......0666 Kriechenwil;134;107;111;111;154;244;295;562
Tiere - Geflügel;420;......0667 Laupen;6000;0;0;0;0;4541;1269;614
Tiere - Geflügel;421;......0668 Mühleberg;47826;56814;75381;31169;38658;18604;10822;12504
Tiere - Geflügel;422;......0669 Münchenwiler;28;34;26;29;53;38;87;181
Tiere - Geflügel;423;......0670 Neuenegg;59551;62130;40813;30684;40613;27759;26352;4378
Tiere - Geflügel;424;......0671 Wileroltigen;41744;44170;27000;9100;9159;9878;11156;273
Tiere - Geflügel;425;......0852 Guggisberg;728;682;426;475;589;1763;2959;3884
Tiere - Geflügel;426;......0853 Rüschegg;6448;7590;4520;4806;795;5326;6930;5574
Tiere - Geflügel;427;......0855 Schwarzenburg;40092;34748;35754;24194;27477;12319;10553;8865
Tiere - Geflügel;428;......0861 Belp;44719;24617;23963;30351;30163;37695;46082;87406
Tiere - Geflügel;429;......0866 Gerzensee;6610;6442;15584;15544;12318;15547;10832;21253
Tiere - Geflügel;430;......0868 Jaberg;9007;9007;11116;8320;7695;9129;5119;218
Tiere - Geflügel;431;......0869 Kaufdorf;487;5629;484;4889;4668;5152;220;222
Tiere - Geflügel;432;......0870 Kehrsatz;240;185;183;170;167;5424;6059;6238
Tiere - Geflügel;433;......0872 Kirchdorf (BE);9425;14508;6546;11653;14167;14915;28597;29861
Tiere - Geflügel;434;......0877 Niedermuhlern;15277;13307;15491;7753;10783;10050;12101;651
Tiere - Geflügel;435;......0879 Riggisberg;8971;8741;5006;6831;6685;7511;3114;7191
Tiere - Geflügel;436;......0880 Rüeggisberg;14562;11086;465;652;1256;1555;3790;5593
Tiere - Geflügel;437;......0884 Toffen;35;5;88;157;155;173;1477;1801
Tiere - Geflügel;438;......0888 Wald (BE);20410;2911;693;607;821;2205;1249;1300
Tiere - Geflügel;439;......0889 Thurnen;12475;226;12181;253;14697;12279;2858;7053
Tiere - Geflügel;440;>> Verwaltungskreis Thun;100405;109365;93135;90940;97000;81931;78465;70392
Tiere - Geflügel;441;......0767 Reutigen;85;91;87;124;200;214;205;175
Tiere - Geflügel;442;......0770 Stocken-Höfen;182;189;203;280;359;431;481;658
Tiere - Geflügel;443;......0863 Burgistein;20029;20273;20343;9191;9488;9324;5687;5240
Tiere - Geflügel;444;......0867 Gurzelen;6883;6816;10417;5988;5637;5241;9998;14387
Tiere - Geflügel;445;......0883 Seftigen;5304;4295;37;4217;5644;4787;4285;5460
Tiere - Geflügel;446;......0885 Uttigen;11372;8130;25;30;45;83;257;360
Tiere - Geflügel;447;......0886 Wattenwil;262;207;172;226;306;366;920;729
Tiere - Geflügel;448;......0921 Amsoldingen;86;62;72;87;90;106;345;302
Tiere - Geflügel;449;......0922 Blumenstein;6273;5964;5991;6166;6122;143;191;416
Tiere - Geflügel;450;......0923 Buchholterberg;4212;4198;4198;4284;4448;647;1489;2004
Tiere - Geflügel;451;......0924 Eriz;289;304;286;349;351;422;571;794
Tiere - Geflügel;452;......0925 Fahrni;917;1173;3148;4352;3534;1758;2132;2562
Tiere - Geflügel;453;......0927 Heiligenschwendi;216;195;128;128;105;138;378;530
Tiere - Geflügel;454;......0928 Heimberg;203;187;226;281;414;445;255;320
Tiere - Geflügel;455;......0929 Hilterfingen;10;0;0;0;0;0;10;21
Tiere - Geflügel;456;......0931 Homberg;202;118;146;130;204;231;380;1207
Tiere - Geflügel;457;......0932 Horrenbach-Buchen;109;111;61;128;225;223;364;393
Tiere - Geflügel;458;......0934 Oberhofen am Thunersee;12;13;19;103;103;12;102;215
Tiere - Geflügel;459;......0935 Oberlangenegg;374;302;349;358;677;759;243;494
Tiere - Geflügel;460;......0936 Pohlern;6157;6590;8279;2023;5056;10070;40;93
Tiere - Geflügel;461;......0938 Sigriswil;536;450;413;438;471;757;733;1097
Tiere - Geflügel;462;......0939 Steffisburg;1018;730;833;967;4984;4725;12305;7037
Tiere - Geflügel;463;......0940 Teuffenthal (BE);44;52;57;129;177;164;172;204
Tiere - Geflügel;464;......0941 Thierachern;201;172;217;257;5358;5284;516;763
Tiere - Geflügel;465;......0942 Thun;320;340;310;365;444;349;483;621
Tiere - Geflügel;466;......0943 Uebeschi;4054;4203;4103;117;7831;5358;305;512
Tiere - Geflügel;467;......0944 Uetendorf;29820;28742;16155;29891;20938;15103;18319;11472
Tiere - Geflügel;468;......0945 Unterlangenegg;419;9008;11896;9008;8441;5286;11420;11065
Tiere - Geflügel;469;......0946 Wachseldorn;126;6002;4842;5122;5132;4167;5377;496
Tiere - Geflügel;470;......0947 Zwieselberg;27;50;30;43;13;43;141;263
Tiere - Geflügel;471;......0948 Forst-Längenbühl;663;398;92;6158;203;5295;361;502
Tiere - Pferdegattung;365;>> Verwaltungskreis Bern-Mittelland;4646;4636;4437;4515;3966;3795;3401;3359
Tiere - Pferdegattung;366;......0307 Meikirch;49;43;32;34;39;43;30;28
Tiere - Pferdegattung;367;......0351 Bern;112;116;119;97;65;75;253;67
Tiere - Pferdegattung;368;......0352 Bolligen;44;46;48;54;48;60;69;77
Tiere - Pferdegattung;369;......0353 Bremgarten bei Bern;2;2;2;0;2;4;5;0
Tiere - Pferdegattung;370;......0354 Kirchlindach;231;256;224;154;80;68;25;54
Tiere - Pferdegattung;371;......0355 Köniz;205;228;244;270;208;166;193;204
Tiere - Pferdegattung;372;......0356 Muri bei Bern;2;2;9;21;0;2;8;7
Tiere - Pferdegattung;373;......0357 Oberbalm;72;80;72;77;83;85;85;85
Tiere - Pferdegattung;374;......0358 Stettlen;12;7;17;18;22;17;11;22
Tiere - Pferdegattung;375;......0359 Vechigen;108;114;73;95;85;131;126;115
Tiere - Pferdegattung;376;......0360 Wohlen bei Bern;236;238;232;257;217;206;120;97
Tiere - Pferdegattung;377;......0361 Zollikofen;4;4;4;8;7;9;10;16
Tiere - Pferdegattung;378;......0362 Ittigen;104;103;72;54;42;45;12;0
Tiere - Pferdegattung;379;......0363 Ostermundigen;6;8;13;14;13;12;9;0
Tiere - Pferdegattung;380;......0403 Bäriswil;11;12;12;11;12;11;3;8
Tiere - Pferdegattung;381;......0535 Deisswil bei Münchenbuchsee;27;33;26;39;41;40;29;33
Tiere - Pferdegattung;382;......0538 Fraubrunnen;171;171;195;137;98;89;58;45
Tiere - Pferdegattung;383;......0540 Jegenstorf;37;36;41;28;32;27;25;44
Tiere - Pferdegattung;384;......0541 Iffwil;75;78;55;75;60;12;7;11
Tiere - Pferdegattung;385;......0543 Mattstetten;4;3;3;1;1;2;2;4
Tiere - Pferdegattung;386;......0544 Moosseedorf;51;43;64;44;25;13;3;8
Tiere - Pferdegattung;387;......0546 Münchenbuchsee;67;66;51;30;34;21;47;47
Tiere - Pferdegattung;388;......0551 Urtenen-Schönbühl;41;37;40;37;44;43;14;18
Tiere - Pferdegattung;389;......0553 Wiggiswil;4;6;4;3;11;5;11;23
Tiere - Pferdegattung;390;......0557 Zuzwil (BE);18;23;27;22;13;12;13;17
Tiere - Pferdegattung;391;......0602 Arni (BE);29;30;21;22;22;37;60;67
Tiere - Pferdegattung;392;......0603 Biglen;69;57;65;56;45;18;17;26
Tiere - Pferdegattung;393;......0605 Bowil;22;30;15;18;23;41;42;78
Tiere - Pferdegattung;394;......0606 Brenzikofen;9;8;2;0;0;0;1;5
Tiere - Pferdegattung;395;......0607 Freimettigen;5;7;7;6;5;9;10;14
Tiere - Pferdegattung;396;......0608 Grosshöchstetten;34;36;43;46;29;30;29;26
Tiere - Pferdegattung;397;......0609 Häutligen;20;17;18;20;15;12;7;17
Tiere - Pferdegattung;398;......0610 Herbligen;33;29;30;31;8;8;6;4
Tiere - Pferdegattung;399;......0611 Kiesen;46;40;22;12;13;7;9;2
Tiere - Pferdegattung;400;......0612 Konolfingen;110;123;75;89;58;61;63;74
Tiere - Pferdegattung;401;......0613 Landiswil;36;36;31;33;41;33;51;48
Tiere - Pferdegattung;402;......0614 Linden;54;40;41;68;39;35;21;44
Tiere - Pferdegattung;403;......0615 Mirchel;20;23;9;7;16;15;17;18
Tiere - Pferdegattung;404;......0616 Münsingen;110;104;134;171;94;123;70;78
Tiere - Pferdegattung;405;......0617 Niederhünigen;45;44;52;79;73;57;23;20
Tiere - Pferdegattung;406;......0619 Oberdiessbach;38;47;48;74;67;76;46;49
Tiere - Pferdegattung;407;......0620 Oberthal;20;23;29;32;49;53;60;74
Tiere - Pferdegattung;408;......0622 Oppligen;17;17;17;16;15;18;12;1
Tiere - Pferdegattung;409;......0623 Rubigen;73;60;59;39;39;41;66;44
Tiere - Pferdegattung;410;......0626 Walkringen;34;29;22;26;37;46;93;88
Tiere - Pferdegattung;411;......0627 Worb;251;237;232;222;218;207;86;79
Tiere - Pferdegattung;412;......0628 Zäziwil;6;4;5;3;16;21;17;18
Tiere - Pferdegattung;413;......0629 Oberhünigen;30;37;21;23;22;20;22;26
Tiere - Pferdegattung;414;......0630 Allmendingen;48;40;28;27;17;24;0;0
Tiere - Pferdegattung;415;......0632 Wichtrach;69;66;77;81;51;36;25;23
Tiere - Pferdegattung;416;......0662 Ferenbalm;67;70;50;41;37;22;17;18
Tiere - Pferdegattung;417;......0663 Frauenkappelen;36;42;104;90;64;53;35;24
Tiere - Pferdegattung;418;......0665 Gurbrü;41;40;44;43;41;20;10;11
Tiere - Pferdegattung;419;......0666 Kriechenwil;11;19;16;20;19;14;21;24
Tiere - Pferdegattung;420;......0667 Laupen;0;0;0;0;0;0;3;6
Tiere - Pferdegattung;421;......0668 Mühleberg;87;70;101;82;70;74;75;80
Tiere - Pferdegattung;422;......0669 Münchenwiler;59;57;34;48;58;43;13;11
Tiere - Pferdegattung;423;......0670 Neuenegg;116;118;128;147;176;179;103;84
Tiere - Pferdegattung;424;......0671 Wileroltigen;23;23;21;20;24;29;28;10
Tiere - Pferdegattung;425;......0852 Guggisberg;143;128;166;183;169;144;104;135
Tiere - Pferdegattung;426;......0853 Rüschegg;54;75;93;115;90;68;85;47
Tiere - Pferdegattung;427;......0855 Schwarzenburg;293;296;256;260;277;242;207;216
Tiere - Pferdegattung;428;......0861 Belp;109;121;111;116;92;70;81;89
Tiere - Pferdegattung;429;......0866 Gerzensee;78;83;71;70;69;30;35;40
Tiere - Pferdegattung;430;......0868 Jaberg;32;27;4;2;2;3;3;7
Tiere - Pferdegattung;431;......0869 Kaufdorf;4;4;3;12;15;16;21;19
Tiere - Pferdegattung;432;......0870 Kehrsatz;27;24;24;29;24;41;26;17
Tiere - Pferdegattung;433;......0872 Kirchdorf (BE);92;85;83;56;60;68;68;85
Tiere - Pferdegattung;434;......0877 Niedermuhlern;27;17;15;29;26;29;54;56
Tiere - Pferdegattung;435;......0879 Riggisberg;151;146;111;91;88;97;103;106
Tiere - Pferdegattung;436;......0880 Rüeggisberg;139;126;115;175;156;180;195;203
Tiere - Pferdegattung;437;......0884 Toffen;18;18;10;10;10;11;16;14
Tiere - Pferdegattung;438;......0888 Wald (BE);68;72;64;62;66;85;66;83
Tiere - Pferdegattung;439;......0889 Thurnen;50;36;31;33;39;51;11;21
Tiere - Pferdegattung;440;>> Verwaltungskreis Thun;932;970;861;993;915;866;766;778
Tiere - Pferdegattung;441;......0767 Reutigen;4;5;11;9;9;7;1;4
Tiere - Pferdegattung;442;......0770 Stocken-Höfen;50;61;63;73;63;30;25;35
Tiere - Pferdegattung;443;......0863 Burgistein;33;25;21;21;31;24;25;32
Tiere - Pferdegattung;444;......0867 Gurzelen;37;31;49;33;28;26;45;51
Tiere - Pferdegattung;445;......0883 Seftigen;10;11;12;17;10;20;30;16
Tiere - Pferdegattung;446;......0885 Uttigen;56;59;38;131;53;36;23;19
Tiere - Pferdegattung;447;......0886 Wattenwil;30;33;9;8;9;16;19;28
Tiere - Pferdegattung;448;......0921 Amsoldingen;16;18;11;3;3;6;7;12
Tiere - Pferdegattung;449;......0922 Blumenstein;28;23;11;17;24;25;10;16
Tiere - Pferdegattung;450;......0923 Buchholterberg;12;38;30;41;64;59;50;64
Tiere - Pferdegattung;451;......0924 Eriz;24;30;34;31;30;18;9;7
Tiere - Pferdegattung;452;......0925 Fahrni;73;67;65;78;57;47;51;49
Tiere - Pferdegattung;453;......0927 Heiligenschwendi;23;23;25;25;23;23;22;21
Tiere - Pferdegattung;454;......0928 Heimberg;19;25;21;27;21;19;8;10
Tiere - Pferdegattung;455;......0929 Hilterfingen;0;0;0;0;0;0;0;1
Tiere - Pferdegattung;456;......0931 Homberg;14;13;6;11;14;22;26;34
Tiere - Pferdegattung;457;......0932 Horrenbach-Buchen;19;26;19;9;11;15;18;17
Tiere - Pferdegattung;458;......0934 Oberhofen am Thunersee;0;0;0;2;3;6;5;5
Tiere - Pferdegattung;459;......0935 Oberlangenegg;7;7;12;25;18;21;20;29
Tiere - Pferdegattung;460;......0936 Pohlern;2;6;9;9;13;12;7;7
Tiere - Pferdegattung;461;......0938 Sigriswil;31;32;21;18;13;16;24;22
Tiere - Pferdegattung;462;......0939 Steffisburg;57;56;36;53;74;76;108;97
Tiere - Pferdegattung;463;......0940 Teuffenthal (BE);3;6;11;12;8;9;3;6
Tiere - Pferdegattung;464;......0941 Thierachern;62;57;44;43;51;44;17;19
Tiere - Pferdegattung;465;......0942 Thun;45;48;48;46;68;65;60;27
Tiere - Pferdegattung;466;......0943 Uebeschi;64;51;51;38;43;65;40;34
Tiere - Pferdegattung;467;......0944 Uetendorf;88;94;90;98;64;49;27;37
Tiere - Pferdegattung;468;......0945 Unterlangenegg;62;62;44;64;58;61;42;34
Tiere - Pferdegattung;469;......0946 Wachseldorn;34;35;31;32;33;28;16;14
Tiere - Pferdegattung;470;......0947 Zwieselberg;4;3;7;6;2;5;2;5
Tiere - Pferdegattung;471;......0948 Forst-Längenbühl;25;25;32;13;17;16;26;26
Tiere - Rinder;365;>> Verwaltungskreis Bern-Mittelland;76828;76031;80529;82137;78888;80139;95143;96991
Tiere - Rinder;366;......0307 Meikirch;1010;951;1090;1034;977;1034;1210;1184
Tiere - Rinder;367;......0351 Bern;1081;1027;1189;1176;1171;1413;1851;2026
Tiere - Rinder;368;......0352 Bolligen;1249;1317;1397;1168;1070;1239;1450;1867
Tiere - Rinder;369;......0353 Bremgarten bei Bern;87;89;96;107;95;92;109;153
Tiere - Rinder;370;......0354 Kirchlindach;1728;1776;1687;1651;1333;1421;1343;1459
Tiere - Rinder;371;......0355 Köniz;4204;4148;4426;4562;4045;4081;5009;5301
Tiere - Rinder;372;......0356 Muri bei Bern;160;154;141;204;284;317;376;564
Tiere - Rinder;373;......0357 Oberbalm;1654;1598;1654;1680;1651;1563;1789;1771
Tiere - Rinder;374;......0358 Stettlen;252;267;266;246;241;270;334;381
Tiere - Rinder;375;......0359 Vechigen;2248;2157;2407;2580;2482;2418;3064;2975
Tiere - Rinder;376;......0360 Wohlen bei Bern;2800;2648;2813;2949;2476;2656;2945;3213
Tiere - Rinder;377;......0361 Zollikofen;963;909;804;361;349;349;290;460
Tiere - Rinder;378;......0362 Ittigen;307;293;232;92;262;136;208;0
Tiere - Rinder;379;......0363 Ostermundigen;136;153;210;242;175;185;107;0
Tiere - Rinder;380;......0403 Bäriswil;63;64;72;69;74;106;184;184
Tiere - Rinder;381;......0535 Deisswil bei Münchenbuchsee;139;125;128;121;121;149;161;174
Tiere - Rinder;382;......0538 Fraubrunnen;1953;1941;2259;2094;1943;2010;2838;3247
Tiere - Rinder;383;......0540 Jegenstorf;785;767;856;902;749;892;1105;1222
Tiere - Rinder;384;......0541 Iffwil;176;162;206;233;249;264;396;408
Tiere - Rinder;385;......0543 Mattstetten;201;237;71;82;105;213;386;431
Tiere - Rinder;386;......0544 Moosseedorf;276;280;330;182;219;233;349;416
Tiere - Rinder;387;......0546 Münchenbuchsee;480;519;574;515;565;519;892;929
Tiere - Rinder;388;......0551 Urtenen-Schönbühl;175;181;173;232;198;274;482;568
Tiere - Rinder;389;......0553 Wiggiswil;124;126;242;252;202;154;193;192
Tiere - Rinder;390;......0557 Zuzwil (BE);292;296;272;220;228;233;290;284
Tiere - Rinder;391;......0602 Arni (BE);1723;1639;1668;1607;1536;1484;1703;1576
Tiere - Rinder;392;......0603 Biglen;283;277;299;321;378;435;500;545
Tiere - Rinder;393;......0605 Bowil;1512;1484;1396;1431;1439;1477;1711;1741
Tiere - Rinder;394;......0606 Brenzikofen;277;276;253;266;242;215;250;229
Tiere - Rinder;395;......0607 Freimettigen;214;222;251;255;329;370;462;577
Tiere - Rinder;396;......0608 Grosshöchstetten;780;779;891;932;918;967;1088;1093
Tiere - Rinder;397;......0609 Häutligen;360;353;365;429;422;412;467;451
Tiere - Rinder;398;......0610 Herbligen;277;292;355;402;381;393;395;473
Tiere - Rinder;399;......0611 Kiesen;232;392;348;252;278;316;369;399
Tiere - Rinder;400;......0612 Konolfingen;1711;1688;1755;1716;1649;1844;2040;1977
Tiere - Rinder;401;......0613 Landiswil;1435;1431;1350;1455;1404;1415;1554;1434
Tiere - Rinder;402;......0614 Linden;1525;1495;1493;1598;1601;1646;1889;1753
Tiere - Rinder;403;......0615 Mirchel;491;482;441;458;407;462;485;518
Tiere - Rinder;404;......0616 Münsingen;1107;1122;1357;1396;1280;1430;1262;1260
Tiere - Rinder;405;......0617 Niederhünigen;356;339;414;444;421;461;581;488
Tiere - Rinder;406;......0619 Oberdiessbach;1441;1374;1510;1402;1446;1512;1849;1845
Tiere - Rinder;407;......0620 Oberthal;1246;1262;1311;1425;1379;1414;1635;1527
Tiere - Rinder;408;......0622 Oppligen;259;246;269;265;239;253;350;393
Tiere - Rinder;409;......0623 Rubigen;494;498;575;607;598;660;1627;1636
Tiere - Rinder;410;......0626 Walkringen;1826;1791;1937;1969;1781;1706;1959;1826
Tiere - Rinder;411;......0627 Worb;1965;1918;2048;2264;2184;2306;2835;2894
Tiere - Rinder;412;......0628 Zäziwil;625;625;673;735;730;685;912;855
Tiere - Rinder;413;......0629 Oberhünigen;462;442;518;542;505;418;576;565
Tiere - Rinder;414;......0630 Allmendingen;547;515;526;517;470;503;0;0
Tiere - Rinder;415;......0632 Wichtrach;697;767;942;987;1007;1048;1288;1282
Tiere - Rinder;416;......0662 Ferenbalm;805;778;771;1007;913;818;1015;1212
Tiere - Rinder;417;......0663 Frauenkappelen;304;301;310;412;423;398;638;636
Tiere - Rinder;418;......0665 Gurbrü;151;171;283;227;201;310;354;391
Tiere - Rinder;419;......0666 Kriechenwil;448;464;449;453;423;445;535;608
Tiere - Rinder;420;......0667 Laupen;287;253;171;167;116;188;163;284
Tiere - Rinder;421;......0668 Mühleberg;2507;2548;2485;2517;2136;2103;2337;2788
Tiere - Rinder;422;......0669 Münchenwiler;586;572;577;516;395;265;287;392
Tiere - Rinder;423;......0670 Neuenegg;1645;1620;1825;1720;1684;1607;1989;2375
Tiere - Rinder;424;......0671 Wileroltigen;197;200;293;338;341;372;457;482
Tiere - Rinder;425;......0852 Guggisberg;3760;3835;3915;3981;3898;3708;4098;3757
Tiere - Rinder;426;......0853 Rüschegg;1470;1406;1437;1568;1559;1343;1619;1543
Tiere - Rinder;427;......0855 Schwarzenburg;5535;5430;6073;6220;6013;5872;6465;6296
Tiere - Rinder;428;......0861 Belp;1646;1743;1953;2250;2328;2372;3077;3201
Tiere - Rinder;429;......0866 Gerzensee;1003;934;913;960;785;761;915;951
Tiere - Rinder;430;......0868 Jaberg;124;143;83;82;77;107;121;160
Tiere - Rinder;431;......0869 Kaufdorf;191;164;178;257;450;334;428;431
Tiere - Rinder;432;......0870 Kehrsatz;380;419;410;487;489;499;654;615
Tiere - Rinder;433;......0872 Kirchdorf (BE);1573;1495;1575;1755;1783;1862;2290;2306
Tiere - Rinder;434;......0877 Niedermuhlern;952;945;913;1024;971;1025;1125;1143
Tiere - Rinder;435;......0879 Riggisberg;2312;2244;2508;2561;2673;2721;3008;2901
Tiere - Rinder;436;......0880 Rüeggisberg;3705;3680;3682;3939;4140;4119;4798;4267
Tiere - Rinder;437;......0884 Toffen;376;355;433;466;427;429;568;593
Tiere - Rinder;438;......0888 Wald (BE);1676;1612;1832;1677;1503;1553;2013;1843
Tiere - Rinder;439;......0889 Thurnen;807;825;920;924;872;875;1041;1070
Tiere - Rinder;440;>> Verwaltungskreis Thun;24553;24259;24803;26428;26926;27039;30891;28321
Tiere - Rinder;441;......0767 Reutigen;801;799;796;829;819;818;887;779
Tiere - Rinder;442;......0770 Stocken-Höfen;1034;974;1020;1024;1158;1122;1251;1121
Tiere - Rinder;443;......0863 Burgistein;1074;1054;1106;1118;1085;1160;1045;1010
Tiere - Rinder;444;......0867 Gurzelen;859;842;850;868;823;833;927;814
Tiere - Rinder;445;......0883 Seftigen;406;375;423;442;455;469;546;649
Tiere - Rinder;446;......0885 Uttigen;349;334;376;369;419;433;444;441
Tiere - Rinder;447;......0886 Wattenwil;1047;1008;1030;1172;1158;1039;1343;1333
Tiere - Rinder;448;......0921 Amsoldingen;599;647;700;699;720;663;753;689
Tiere - Rinder;449;......0922 Blumenstein;690;678;674;678;718;714;1364;827
Tiere - Rinder;450;......0923 Buchholterberg;1986;1913;2028;2136;2115;2152;2325;2104
Tiere - Rinder;451;......0924 Eriz;866;818;871;790;881;848;926;781
Tiere - Rinder;452;......0925 Fahrni;1033;1029;1087;1128;1092;1082;1309;1227
Tiere - Rinder;453;......0927 Heiligenschwendi;474;417;392;435;459;483;527;482
Tiere - Rinder;454;......0928 Heimberg;352;347;374;307;314;371;395;435
Tiere - Rinder;455;......0929 Hilterfingen;2;0;0;0;7;11;9;5
Tiere - Rinder;456;......0931 Homberg;769;767;717;774;794;836;869;870
Tiere - Rinder;457;......0932 Horrenbach-Buchen;585;595;615;677;691;631;717;646
Tiere - Rinder;458;......0934 Oberhofen am Thunersee;92;96;105;118;120;125;151;145
Tiere - Rinder;459;......0935 Oberlangenegg;928;898;876;992;1077;1020;1186;1068
Tiere - Rinder;460;......0936 Pohlern;377;360;361;413;446;453;430;348
Tiere - Rinder;461;......0938 Sigriswil;2285;2293;2422;2853;2883;2843;3181;2747
Tiere - Rinder;462;......0939 Steffisburg;946;982;1053;1191;1235;1421;1799;1771
Tiere - Rinder;463;......0940 Teuffenthal (BE);382;391;385;419;443;401;393;338
Tiere - Rinder;464;......0941 Thierachern;1030;1018;943;1024;968;983;959;1018
Tiere - Rinder;465;......0942 Thun;542;540;615;826;886;925;1131;1113
Tiere - Rinder;466;......0943 Uebeschi;884;872;848;986;964;905;1007;878
Tiere - Rinder;467;......0944 Uetendorf;1259;1305;1286;1286;1193;1238;1570;1725
Tiere - Rinder;468;......0945 Unterlangenegg;902;917;997;1070;1167;1203;1345;1224
Tiere - Rinder;469;......0946 Wachseldorn;622;634;600;640;648;637;765;652
Tiere - Rinder;470;......0947 Zwieselberg;342;316;345;316;337;358;403;368
Tiere - Rinder;471;......0948 Forst-Längenbühl;1036;1040;908;848;851;862;934;713
Tiere - Schafe;365;>> Verwaltungskreis Bern-Mittelland;19950;19259;18163;20393;19423;14789;11633;8642
Tiere - Schafe;366;......0307 Meikirch;468;650;289;278;359;191;65;70
Tiere - Schafe;367;......0351 Bern;224;358;356;659;549;414;433;728
Tiere - Schafe;368;......0352 Bolligen;300;309;303;380;404;149;195;263
Tiere - Schafe;369;......0353 Bremgarten bei Bern;54;87;0;88;86;78;89;40
Tiere - Schafe;370;......0354 Kirchlindach;104;39;116;184;159;194;199;171
Tiere - Schafe;371;......0355 Köniz;551;479;469;648;751;813;565;378
Tiere - Schafe;372;......0356 Muri bei Bern;8;8;0;3;23;6;40;74
Tiere - Schafe;373;......0357 Oberbalm;197;202;312;392;378;241;263;135
Tiere - Schafe;374;......0358 Stettlen;0;0;32;10;3;9;56;47
Tiere - Schafe;375;......0359 Vechigen;92;645;660;948;745;639;376;204
Tiere - Schafe;376;......0360 Wohlen bei Bern;482;486;370;433;330;628;274;264
Tiere - Schafe;377;......0361 Zollikofen;0;0;83;0;102;25;93;163
Tiere - Schafe;378;......0362 Ittigen;29;25;72;89;72;182;71;0
Tiere - Schafe;379;......0363 Ostermundigen;121;147;194;260;162;161;17;0
Tiere - Schafe;380;......0403 Bäriswil;0;0;0;0;0;2;29;18
Tiere - Schafe;381;......0535 Deisswil bei Münchenbuchsee;0;0;0;0;14;24;21;17
Tiere - Schafe;382;......0538 Fraubrunnen;258;132;339;282;429;119;77;71
Tiere - Schafe;383;......0540 Jegenstorf;31;31;35;60;74;179;49;61
Tiere - Schafe;384;......0541 Iffwil;29;20;2;36;5;3;16;17
Tiere - Schafe;385;......0543 Mattstetten;0;0;4;10;6;21;8;9
Tiere - Schafe;386;......0544 Moosseedorf;0;0;0;20;15;11;13;32
Tiere - Schafe;387;......0546 Münchenbuchsee;3;4;13;28;8;20;66;126
Tiere - Schafe;388;......0551 Urtenen-Schönbühl;26;25;0;10;15;13;12;4
Tiere - Schafe;389;......0553 Wiggiswil;0;0;0;0;0;0;12;0
Tiere - Schafe;390;......0557 Zuzwil (BE);0;0;14;108;6;4;48;29
Tiere - Schafe;391;......0602 Arni (BE);183;89;141;131;127;117;62;62
Tiere - Schafe;392;......0603 Biglen;495;346;285;223;114;119;75;43
Tiere - Schafe;393;......0605 Bowil;220;205;225;136;152;245;346;243
Tiere - Schafe;394;......0606 Brenzikofen;0;0;0;0;0;0;13;0
Tiere - Schafe;395;......0607 Freimettigen;7;4;30;43;40;26;49;17
Tiere - Schafe;396;......0608 Grosshöchstetten;71;98;55;83;78;116;78;50
Tiere - Schafe;397;......0609 Häutligen;70;86;58;8;24;24;19;43
Tiere - Schafe;398;......0610 Herbligen;59;32;27;38;96;85;18;2
Tiere - Schafe;399;......0611 Kiesen;0;0;0;0;0;0;0;12
Tiere - Schafe;400;......0612 Konolfingen;260;267;223;221;296;167;243;195
Tiere - Schafe;401;......0613 Landiswil;214;192;207;187;211;63;175;33
Tiere - Schafe;402;......0614 Linden;284;315;452;521;647;503;397;140
Tiere - Schafe;403;......0615 Mirchel;18;15;28;42;105;112;17;7
Tiere - Schafe;404;......0616 Münsingen;55;54;58;68;50;110;180;135
Tiere - Schafe;405;......0617 Niederhünigen;26;43;35;29;39;68;24;37
Tiere - Schafe;406;......0619 Oberdiessbach;349;412;442;720;944;357;260;327
Tiere - Schafe;407;......0620 Oberthal;201;213;230;164;87;186;225;111
Tiere - Schafe;408;......0622 Oppligen;0;2;0;3;0;12;5;7
Tiere - Schafe;409;......0623 Rubigen;15;12;31;31;41;72;122;40
Tiere - Schafe;410;......0626 Walkringen;741;633;579;566;479;478;418;318
Tiere - Schafe;411;......0627 Worb;182;167;152;228;172;369;234;73
Tiere - Schafe;412;......0628 Zäziwil;28;4;68;105;52;96;129;47
Tiere - Schafe;413;......0629 Oberhünigen;33;30;22;50;28;9;21;19
Tiere - Schafe;414;......0630 Allmendingen;10;9;12;19;12;16;0;0
Tiere - Schafe;415;......0632 Wichtrach;240;106;236;340;209;48;115;48
Tiere - Schafe;416;......0662 Ferenbalm;122;102;197;278;219;155;121;112
Tiere - Schafe;417;......0663 Frauenkappelen;86;67;92;223;190;107;23;34
Tiere - Schafe;418;......0665 Gurbrü;1126;1663;655;518;586;483;87;11
Tiere - Schafe;419;......0666 Kriechenwil;0;90;77;80;89;4;8;1
Tiere - Schafe;420;......0667 Laupen;0;0;0;11;20;12;29;17
Tiere - Schafe;421;......0668 Mühleberg;548;486;398;452;303;302;265;459
Tiere - Schafe;422;......0669 Münchenwiler;304;130;130;173;22;220;5;6
Tiere - Schafe;423;......0670 Neuenegg;127;99;113;120;253;232;255;88
Tiere - Schafe;424;......0671 Wileroltigen;244;295;321;383;344;87;159;36
